category_enc,supplier_enc,days_to_expiry,current_stock,stock_status,sales_velocity_7d,wastage_count_90d,turnover_rate,unit_cost,stock_cover_days,expiring_soon,risk_score
4,6,377,469,2,0.0,13,0.41,117.9,999.0,0,0.6324893698078541
7,3,152,456,2,11.59,14,5.83,449.7,39.34,0,0.47498772057914246
2,7,121,248,0,0.0,3,1.91,307.39,999.0,0,0.2885954669280948
1,3,172,283,2,15.7,10,3.97,366.36,18.03,0,0.5064128945533838
0,7,308,62,0,11.9,1,4.99,385.93,5.21,0,0.046793663326552846
3,0,11,72,0,0.0,8,0.63,293.04,999.0,1,0.7363454828698072
2,1,327,187,0,14.37,12,2.69,93.76,13.02,0,0.29627194198971557
5,5,331,166,0,0.0,15,2.81,388.1,999.0,0,0.452626113978985
5,2,333,413,2,0.0,8,1.3,198.53,999.0,0,0.5466343198517658
2,2,13,189,0,3.18,2,0.02,189.69,59.44,1,0.42165357843253604
0,7,83,385,2,0.0,3,4.35,317.86,999.0,0,0.37632478932776975
6,7,119,449,2,0.0,1,3.44,594.96,999.0,0,0.37890910916079457
5,6,369,199,0,0.0,11,4.39,265.04,999.0,0,0.4516849255934444
6,6,322,116,0,16.83,8,1.64,223.72,6.89,0,0.25209049653731597
4,4,37,105,0,0.0,1,4.77,412.9,999.0,0,0.10598248184123833
6,7,207,34,0,7.44,4,1.47,128.17,4.57,0,0.19838085373870473
1,7,162,127,0,15.06,5,5.34,256.49,8.43,0,0.17047883140117895
6,5,120,82,0,0.0,8,5.39,124.11,999.0,0,0.3854315405131655
0,4,112,80,0,0.0,14,2.74,116.26,999.0,0,0.4573629601002776
4,5,260,580,2,4.81,15,5.59,115.35,120.53,0,0.5173146290160768
0,1,249,401,2,24.61,14,5.73,545.22,16.29,0,0.521557582803338
0,1,54,65,0,0.0,11,1.03,561.87,999.0,0,0.40804721469728333
3,3,187,168,0,3.7,15,2.01,176.46,45.42,0,0.3854789050140492
0,6,335,247,0,15.73,8,3.3,373.49,15.7,0,0.29186660914154033
6,0,143,112,0,0.0,13,0.63,439.9,999.0,0,0.44881236362413984
4,2,240,599,2,6.19,1,0.79,535.01,96.76,0,0.185994240548138
6,1,380,394,2,0.0,9,2.84,240.43,999.0,0,0.5240547874708319
6,5,135,300,2,0.0,8,1.19,289.65,999.0,0,0.48997446975137926
6,7,17,338,2,0.27,13,4.67,502.57,1274.22,1,0.7585196297907784
7,2,386,280,2,9.92,10,5.89,488.93,28.21,0,0.4311531310922856
5,1,44,599,2,14.83,10,4.52,444.59,40.39,0,0.4511129866792011
2,6,249,72,0,0.0,15,3.05,86.15,999.0,0,0.43171688372145395
2,7,92,595,2,1.93,4,4.58,95.83,308.38,0,0.35977037501954545
2,5,127,559,2,6.43,10,4.74,297.48,86.92,0,0.5414661589773853
1,7,208,383,2,0.0,5,4.02,520.44,999.0,0,0.501491217044628
3,6,222,14,1,0.0,7,5.98,183.93,999.0,0,0.35565315020175803
3,7,262,223,0,0.0,11,5.0,354.26,999.0,0,0.5122279400131655
6,6,196,530,2,0.0,15,3.53,261.91,999.0,0,0.5786297953583461
0,0,96,146,0,12.11,0,3.7,421.32,12.05,0,0.049081631732773134
0,4,241,5,1,0.0,7,5.37,282.51,999.0,0,0.3044394724352936
2,1,111,483,2,0.0,15,4.97,152.05,999.0,0,0.571050897804671
2,6,371,515,2,15.55,8,0.95,497.47,33.11,0,0.45709854657516263
2,3,374,252,2,0.0,4,4.51,37.27,999.0,0,0.41455947700786117
1,5,314,514,2,2.62,2,3.99,34.76,196.15,0,0.26993127206519296
0,0,135,19,1,0.0,12,4.34,273.8,999.0,0,0.5094332870263053
4,5,66,190,0,12.1,4,2.34,154.89,15.71,0,0.11406203289881783
7,2,95,151,0,2.55,11,1.43,205.65,59.27,0,0.38325725415021294
6,3,398,190,0,14.17,8,2.17,69.5,13.41,0,0.30581220787283653
5,1,217,4,1,0.0,9,5.0,474.29,999.0,0,0.4634495284911154
3,3,298,435,2,0.0,10,4.97,207.75,999.0,0,0.5678729030264094
6,6,381,312,2,22.67,2,5.86,74.23,13.76,0,0.18428605092662287
2,0,233,158,0,0.0,2,3.22,584.56,999.0,0,0.19355395066120573
5,0,397,420,2,23.43,10,5.98,476.91,17.92,0,0.546392792205409
7,6,333,369,2,0.0,12,5.99,259.23,999.0,0,0.6031383053117749
0,2,71,202,0,9.46,11,4.12,511.58,21.36,0,0.3181395817848852
0,4,101,257,2,24.35,3,5.11,110.09,10.56,0,0.22970383362737976
7,7,241,278,2,17.71,4,1.09,77.28,15.7,0,0.26031158436512397
4,2,331,110,0,20.25,6,5.84,73.73,5.43,0,0.24990970165181933
0,3,132,454,2,5.1,10,0.61,403.75,89.02,0,0.5166859282841716
5,3,374,572,2,0.0,7,1.01,78.65,999.0,0,0.4898104920215066
3,5,45,222,0,7.95,6,5.91,431.2,27.94,0,0.281547176264381
1,7,40,66,0,22.35,7,5.58,133.45,2.95,0,0.2357884107779192
7,1,360,367,2,0.0,7,5.62,387.58,999.0,0,0.5674016110594181
2,5,155,110,0,12.12,4,4.14,105.33,9.08,0,0.14576717685733315
2,4,175,564,2,0.0,9,2.08,88.73,999.0,0,0.5847987475552734
1,1,219,180,0,9.23,6,0.64,195.41,19.5,0,0.20622999640323725
6,5,52,205,0,5.42,3,4.72,260.28,37.79,0,0.14907982142936022
6,1,221,102,0,0.0,10,1.64,151.38,999.0,0,0.47183430524453984
7,3,196,480,2,1.96,8,2.9,262.21,245.44,0,0.4763469338247917
5,3,40,178,0,2.7,0,3.98,244.96,65.92,0,0.06235360036884363
2,6,229,144,0,21.35,2,3.33,118.43,6.74,0,0.05744526684151621
1,6,228,565,2,23.14,10,4.46,562.88,24.42,0,0.4762152058096966
4,7,133,14,1,0.0,4,3.83,219.82,999.0,0,0.30324268369735696
7,5,168,1,1,0.0,13,0.67,429.48,999.0,0,0.4680535598895761
4,0,117,477,2,3.14,15,2.02,220.5,151.79,0,0.48017983271347686
0,4,46,264,2,0.0,11,2.35,257.04,999.0,0,0.6377490634228795
3,5,331,329,2,0.0,6,0.7,141.87,999.0,0,0.508316378776935
6,7,263,221,0,22.35,6,5.6,330.75,9.89,0,0.24397530150813818
5,1,311,474,2,22.05,13,1.48,229.94,21.5,0,0.5417407018469053
2,2,172,276,2,5.66,6,2.53,122.45,48.72,0,0.3616788842352809
1,7,60,447,2,0.0,10,3.58,213.05,999.0,0,0.667267624910419
4,5,25,435,2,16.64,4,3.64,332.11,26.15,1,0.5462566140131315
0,7,361,154,0,13.01,8,0.73,356.62,11.83,0,0.32096076489040776
4,3,44,319,2,0.0,8,0.95,61.31,999.0,0,0.5181587331491769
0,6,237,398,2,0.0,11,2.97,39.14,999.0,0,0.5527108156220408
5,2,382,496,2,15.92,0,1.21,165.86,31.16,0,0.1654260239878349
6,3,26,463,2,19.73,15,1.92,406.92,23.46,1,0.710055528506141
0,6,361,362,2,0.0,9,0.14,118.36,999.0,0,0.648452436796678
3,4,209,105,0,0.0,8,0.71,449.45,999.0,0,0.3974805030455473
2,2,72,53,0,14.69,2,4.54,142.15,3.61,0,0.03740559542570059
2,5,23,65,0,0.0,9,2.65,543.67,999.0,1,0.7374762183837678
7,2,316,585,2,1.37,11,1.93,159.57,426.9,0,0.5104821817765735
0,4,314,506,2,8.62,10,2.26,335.63,58.68,0,0.4640263624218726
6,3,101,215,0,0.0,9,5.31,522.58,999.0,0,0.41911796027381126
0,3,366,297,2,0.0,4,1.77,140.9,999.0,0,0.3721011018355838
0,6,339,260,2,16.54,1,1.21,390.52,15.72,0,0.20991626564540228
4,1,249,495,2,0.0,6,1.71,418.62,999.0,0,0.45004670626099996
0,7,57,560,2,0.0,3,3.75,328.16,999.0,0,0.3370426614888077
6,0,223,192,0,0.0,2,3.17,238.2,999.0,0,0.27296820840367647
1,1,339,27,0,0.0,4,5.55,156.61,999.0,0,0.2630000511620423
3,6,296,491,2,0.0,11,2.7,532.0,999.0,0,0.5787725208243762
5,6,159,276,2,0.0,6,2.09,547.75,999.0,0,0.4761628656035343
2,6,128,579,2,0.0,9,4.84,404.87,999.0,0,0.5457850107868306
4,2,30,230,0,1.76,2,1.57,25.81,130.83,0,0.05932700801030371
0,3,319,373,2,0.0,12,3.69,376.62,999.0,0,0.5782667087700823
1,0,197,492,2,0.0,5,2.67,582.71,999.0,0,0.4283952729285093
3,4,277,53,0,21.48,12,2.35,377.13,2.47,0,0.37451810941511665
3,5,281,353,2,0.0,0,0.44,414.46,999.0,0,0.2658060729313781
5,4,156,315,2,13.76,15,3.57,22.27,22.89,0,0.46252302800739664
5,1,373,562,2,21.39,0,5.84,413.54,26.28,0,0.13040736654640314
7,7,169,55,0,3.35,7,3.45,35.11,16.42,0,0.3121897460300953
2,0,354,280,2,0.0,7,3.84,96.12,999.0,0,0.5454326751836263
0,2,386,464,2,4.31,14,1.96,227.18,107.7,0,0.5462869162390445
2,6,110,474,2,0.0,15,4.58,267.28,999.0,0,0.6612350862609346
3,3,360,23,1,0.0,11,0.62,244.53,999.0,0,0.45759455016413186
2,1,85,500,2,0.0,3,5.12,144.17,999.0,0,0.369730590561423
5,2,328,376,2,24.05,12,0.96,356.43,15.63,0,0.45222315502470567
5,0,299,580,2,7.6,2,4.5,309.11,76.33,0,0.28422685039762313
7,6,101,462,2,0.0,11,5.77,562.41,999.0,0,0.642357749797152
5,6,160,509,2,10.92,10,4.06,301.94,46.59,0,0.43053706972738226
1,6,188,53,0,9.91,8,5.19,58.64,5.35,0,0.27088674067190077
0,5,316,140,0,21.84,13,3.02,21.61,6.41,0,0.3947098655989989
6,4,194,511,2,0.0,1,4.71,193.65,999.0,0,0.30969143170764935
0,6,113,519,2,0.0,11,0.19,191.54,999.0,0,0.6325045270116636
7,5,1,166,0,0.0,5,2.01,83.74,999.0,1,0.6219143978733519
3,0,90,594,2,20.43,8,4.2,241.71,29.08,0,0.4844650682319841
2,7,194,249,0,0.0,9,3.07,172.86,999.0,0,0.48035973757918915
1,5,344,99,0,3.29,8,2.22,487.17,30.1,0,0.2977952477101083
5,3,324,232,0,8.29,2,2.6,221.52,27.99,0,0.1472785651220479
5,2,69,563,2,17.89,2,0.78,24.07,31.47,0,0.2660205569815376
1,1,255,309,2,18.85,7,4.6,91.05,16.39,0,0.36845569446118365
6,3,108,433,2,0.0,1,1.89,21.7,999.0,0,0.3427068145233047
5,6,326,104,0,15.46,8,0.37,511.2,6.73,0,0.29467467721791
7,5,398,532,2,5.2,11,3.6,178.08,102.34,0,0.4406814423350798
4,2,9,521,2,0.0,5,3.27,557.21,999.0,1,0.7188479071741145
4,0,239,560,2,11.07,10,0.21,236.49,50.57,0,0.47597265445209497
1,0,294,209,0,11.45,14,5.89,589.74,18.25,0,0.3925831333781586
6,0,350,411,2,2.32,8,0.68,461.05,177.39,0,0.47689401693171296
2,4,285,209,0,9.5,11,3.53,231.4,22.01,0,0.40632814272652873
7,7,378,63,0,0.0,4,2.5,506.51,999.0,0,0.21125030728038424
5,6,289,257,2,14.95,0,5.11,394.1,17.19,0,0.16967972048346763
1,0,6,173,0,17.79,2,3.95,35.73,9.72,1,0.38886921170008404
4,5,301,392,2,14.59,15,1.23,171.33,26.87,0,0.46136247624231336
3,5,326,433,2,5.01,11,3.4,316.91,86.41,0,0.5165378236191615
1,3,375,553,2,18.39,0,0.68,319.2,30.08,0,0.19846615850430802
1,1,370,236,0,5.84,10,5.26,563.01,40.4,0,0.31501556176129286
1,4,121,170,0,6.89,0,4.01,529.41,24.68,0,0.06144578406061389
2,7,258,496,2,19.3,7,1.47,315.74,25.7,0,0.425135513019261
0,1,99,176,0,0.0,4,1.09,51.42,999.0,0,0.2518310532442265
4,3,163,114,0,0.0,13,5.28,359.95,999.0,0,0.4470973117155515
0,4,73,348,2,0.0,0,4.22,522.04,999.0,0,0.25236532227207165
4,2,69,281,2,19.12,1,4.24,332.72,14.7,0,0.23574148725284189
3,1,123,506,2,12.3,6,1.54,150.02,41.12,0,0.408765571153892
0,5,379,484,2,14.35,2,2.99,149.32,33.73,0,0.2846081184870815
1,3,210,512,2,0.0,1,0.49,529.58,999.0,0,0.3851929244693664
7,6,284,376,2,24.98,5,0.49,243.52,15.05,0,0.3446820540641527
0,6,85,44,0,0.0,4,1.61,285.1,999.0,0,0.29100491332091943
6,6,146,345,2,0.0,12,0.91,353.52,999.0,0,0.5673848010004415
3,5,23,102,0,2.62,8,5.54,238.65,38.9,1,0.6162882698375193
5,0,303,135,0,0.0,9,3.05,359.56,999.0,0,0.4292170948892029
5,4,343,597,2,6.95,4,2.11,290.39,85.9,0,0.25560727851871845
0,4,251,256,2,19.67,4,4.07,279.71,13.01,0,0.28128641302459767
3,4,301,1,1,23.53,10,0.61,184.43,0.04,0,0.3368175571195819
6,5,249,316,2,12.92,10,0.96,98.09,24.46,0,0.5380734374023711
6,4,195,325,2,0.0,0,1.5,589.1,999.0,0,0.28707911634007166
4,2,40,243,0,0.0,7,4.66,427.68,999.0,0,0.3880944960252312
7,5,134,539,2,0.0,15,2.91,539.37,999.0,0,0.5659008214608465
7,1,186,257,2,0.0,8,0.69,597.41,999.0,0,0.6147422187038218
0,3,270,215,0,0.0,5,1.73,99.72,999.0,0,0.2775498306524665
7,2,23,455,2,0.0,15,2.07,497.4,999.0,1,0.8359156280246071
0,6,121,165,0,5.87,14,1.26,574.5,28.12,0,0.3091159499558543
0,5,272,193,0,24.19,11,2.14,558.73,7.98,0,0.3971053720581658
2,6,116,162,0,23.69,11,5.27,441.81,6.84,0,0.35681276934443606
5,1,271,125,0,22.8,5,3.37,308.21,5.48,0,0.23665676895747786
3,4,70,2,1,0.0,6,3.95,361.17,999.0,0,0.3407088306783305
5,5,97,316,2,4.89,14,4.27,465.82,64.67,0,0.4833773935982152
0,4,26,578,2,0.0,5,1.75,180.68,999.0,1,0.6935169647585945
0,0,314,82,0,17.02,7,0.67,131.77,4.82,0,0.22327128065320567
3,0,337,528,2,16.38,5,1.83,298.47,32.23,0,0.29869404480368733
0,7,61,138,0,0.0,11,2.97,490.48,999.0,0,0.5030920990598661
6,1,26,150,0,0.0,5,2.82,114.44,999.0,1,0.5437179559089652
5,2,20,451,2,0.0,11,0.86,545.49,999.0,1,0.8608575345155821
1,7,253,518,2,0.0,13,2.43,515.59,999.0,0,0.5567614617328847
1,0,27,381,2,0.0,4,2.8,246.11,999.0,1,0.652056116937432
2,3,50,398,2,3.44,11,0.55,590.09,115.68,0,0.4502156876026983
6,6,385,550,2,8.72,7,3.51,560.14,63.07,0,0.3909743949118799
3,4,231,93,0,18.63,11,3.02,522.15,4.99,0,0.3172245876738325
0,2,55,178,0,0.0,5,1.15,132.34,999.0,0,0.35239282441846653
2,5,58,95,0,0.0,6,5.73,437.65,999.0,0,0.26832616712531243
6,2,120,451,2,0.0,12,4.69,410.57,999.0,0,0.6168392545485807
2,5,82,156,0,14.39,9,5.09,484.88,10.84,0,0.29839995070134484
4,7,193,227,0,20.29,2,1.78,225.26,11.19,0,0.10542011459365609
0,3,198,346,2,5.63,5,5.0,138.33,61.43,0,0.2891048633946505
4,6,218,462,2,0.0,5,2.46,424.82,999.0,0,0.43678086704660257
7,4,330,450,2,14.7,11,5.97,214.49,30.61,0,0.44993505962740943
2,4,371,174,0,17.3,13,1.56,592.79,10.06,0,0.33394650634137496
7,0,193,278,2,0.0,12,0.24,395.15,999.0,0,0.6152056733917581
7,3,36,111,0,0.0,11,2.28,219.07,999.0,0,0.4965581666387293
5,2,48,98,0,19.31,8,4.87,167.94,5.08,0,0.23720658607538775
0,4,110,476,2,0.0,13,5.03,35.52,999.0,0,0.6465516115829872
3,5,270,378,2,0.0,13,1.57,172.49,999.0,0,0.6174203504160044
5,7,295,578,2,19.3,8,0.8,445.52,29.95,0,0.4847204701868964
0,4,110,393,2,13.25,10,2.42,168.37,29.65,0,0.5475461332453008
5,0,355,463,2,13.06,15,5.56,462.52,35.45,0,0.4579082838208022
1,5,272,5,1,13.58,14,3.13,471.08,0.37,0,0.39634150647702204
4,5,56,110,0,0.0,5,4.82,259.38,999.0,0,0.23852333037171317
2,7,173,175,0,0.0,0,5.26,439.84,999.0,0,0.17738245618056842
5,6,98,325,2,1.84,11,2.71,232.42,176.3,0,0.5477578686307063
0,3,193,78,0,0.0,2,1.73,488.06,999.0,0,0.16683120911454322
1,7,81,577,2,20.78,2,3.95,142.57,27.76,0,0.23316803895959928
0,6,291,227,0,3.84,1,0.43,73.01,59.08,0,0.034310582320610274
3,0,385,254,2,23.74,0,3.71,78.78,10.7,0,0.14173744685540335
7,0,283,476,2,0.0,15,1.3,389.44,999.0,0,0.6669642753149418
2,7,177,173,0,12.26,1,0.51,29.41,14.11,0,0.0697251743236158
7,7,150,52,0,0.04,1,0.38,144.94,1284.38,0,0.07132984972219311
6,6,381,73,0,13.6,3,0.02,548.04,5.37,0,0.19959729217622835
7,0,4,511,2,0.0,3,0.04,106.81,999.0,1,0.6613750562315944
1,2,360,405,2,0.0,1,1.91,510.02,999.0,0,0.2662910320656551
1,1,376,387,2,14.16,3,0.03,241.58,27.34,0,0.30033833140484023
7,1,21,112,0,7.04,2,0.49,485.9,15.91,1,0.4276598864877651
6,3,92,572,2,0.0,11,0.67,241.06,999.0,0,0.6558634573223701
5,6,63,443,2,0.0,2,5.39,301.12,999.0,0,0.39811570320972745
2,5,130,308,2,19.67,10,1.96,583.8,15.66,0,0.5147331144887937
2,1,266,145,0,22.9,1,1.99,290.63,6.33,0,0.04343486912639892
5,0,88,301,2,3.54,4,2.51,162.16,85.0,0,0.282975888889525
3,1,338,474,2,15.73,14,2.99,92.47,30.13,0,0.5123555647984366
3,2,2,158,0,0.0,6,3.69,389.79,999.0,1,0.5637215698079221
1,6,231,435,2,20.79,8,1.84,532.96,20.92,0,0.38734640649880214
7,0,256,199,0,0.0,9,3.67,153.63,999.0,0,0.4617562479781598
6,6,201,459,2,18.94,5,3.41,38.35,24.23,0,0.2887990548735751
6,4,313,71,0,0.0,8,4.75,305.8,999.0,0,0.4440781359210855
4,5,132,328,2,15.95,9,5.46,219.62,20.57,0,0.4534180527183114
1,3,353,461,2,0.0,8,1.0,311.15,999.0,0,0.555841597269683
2,7,395,220,0,0.0,14,4.61,267.22,999.0,0,0.4484495800051617
4,2,256,312,2,19.21,13,4.13,218.8,16.24,0,0.46301645217624904
0,3,374,30,0,0.0,3,5.1,155.53,999.0,0,0.21588601505132762
4,5,104,567,2,0.0,6,0.82,164.33,999.0,0,0.5239874319398209
5,3,112,357,2,0.0,4,4.65,323.84,999.0,0,0.473591985941779
6,5,395,495,2,16.77,4,3.99,584.45,29.52,0,0.35533291884161344
0,1,104,238,0,20.24,12,0.44,374.66,11.76,0,0.4204495532340554
7,7,5,101,0,0.0,3,5.55,226.56,999.0,1,0.5386440648987838
1,6,79,216,0,0.0,8,0.96,62.52,999.0,0,0.3904728172848201
7,6,173,39,0,0.0,12,1.21,368.08,999.0,0,0.49565838006519203
5,0,189,449,2,0.0,3,5.23,234.97,999.0,0,0.3306167036791474
1,0,16,592,2,21.37,7,0.09,100.7,27.7,1,0.7089432994314755
2,0,347,384,2,8.4,4,2.68,259.58,45.73,0,0.2606435979189953
0,2,196,202,0,23.36,14,2.5,151.27,8.65,0,0.36696120628755496
1,4,127,81,0,18.67,10,1.37,366.1,4.34,0,0.393750895130548
7,1,142,111,0,0.0,13,4.33,189.27,999.0,0,0.4610303701943825
0,6,344,263,2,0.0,9,5.64,313.6,999.0,0,0.542213377088662
1,6,255,307,2,0.0,10,5.45,525.8,999.0,0,0.5926916806688625
4,7,133,252,2,13.94,15,5.26,97.48,18.08,0,0.4909959586995641
7,2,334,312,2,8.34,5,1.12,482.61,37.4,0,0.3107840290768356
4,0,373,286,2,0.0,0,0.68,388.98,999.0,0,0.3162668080321325
1,1,390,484,2,11.14,8,2.23,348.21,43.45,0,0.4663461041887781
0,5,226,559,2,0.0,13,3.57,512.76,999.0,0,0.5757943939300607
5,3,375,8,1,0.0,11,4.43,566.55,999.0,0,0.4613815510284973
2,5,205,211,0,11.36,6,0.63,493.94,18.57,0,0.19565156885388485
5,7,17,125,0,0.0,3,0.38,223.61,999.0,1,0.5298614204655288
3,5,286,200,0,10.28,5,0.75,70.2,19.45,0,0.19160924008965985
4,4,113,566,2,12.39,2,2.75,59.69,45.69,0,0.2128389372386829
3,5,357,525,2,0.0,1,5.48,474.41,999.0,0,0.29543265939222313
2,5,222,162,0,18.04,6,3.67,475.91,8.98,0,0.18589285833237978
3,1,221,84,0,0.0,4,5.6,264.01,999.0,0,0.2620239533733248
7,4,79,483,2,0.0,10,1.33,401.24,999.0,0,0.6448221255571587
0,7,384,362,2,0.9,12,3.7,80.23,400.78,0,0.5619878202453108
2,5,378,405,2,12.95,9,0.47,185.67,31.27,0,0.4877298479638966
3,1,393,85,0,2.18,10,1.87,36.52,39.01,0,0.3364208597676615
2,1,266,42,0,0.0,7,4.5,257.12,999.0,0,0.3143737657346387
5,1,282,333,2,0.0,2,2.57,225.38,999.0,0,0.3051927940242918
0,7,377,246,0,19.99,2,3.89,188.77,12.31,0,0.06869560624505441
5,4,158,203,0,0.74,9,4.7,492.63,273.82,0,0.369596782413803
7,7,241,297,2,3.03,13,4.93,454.0,98.1,0,0.5249725994583929
1,3,50,411,2,0.0,11,1.33,475.45,999.0,0,0.65666555545529
6,3,21,340,2,11.42,14,4.13,491.91,29.78,1,0.7584637098384744
0,7,30,191,0,20.68,0,2.74,593.33,9.23,0,0.021321991169533316
0,6,295,365,2,0.48,4,2.56,570.17,757.23,0,0.30850334082206793
6,5,178,214,0,3.4,15,1.63,82.23,62.97,0,0.3750966217455435
1,2,345,278,2,0.35,6,3.41,321.82,794.28,0,0.3837756731901655
3,5,299,397,2,0.0,2,3.31,418.11,999.0,0,0.2949275980904774
7,1,199,221,0,0.0,6,4.27,357.4,999.0,0,0.35891216928818437
7,1,290,97,0,0.0,3,5.72,329.89,999.0,0,0.27102983117455126
2,1,212,340,2,0.0,14,4.42,284.83,999.0,0,0.639336097843615
1,0,267,441,2,17.82,4,0.76,96.08,24.75,0,0.3193784348604228
1,5,66,530,2,0.0,3,5.44,592.48,999.0,0,0.3744443997195094
6,5,384,82,0,12.19,6,0.47,68.4,6.73,0,0.2570676763254097
7,4,292,251,2,2.89,4,4.28,480.0,86.76,0,0.29666921097907484
6,2,177,350,2,15.42,13,3.96,56.31,22.7,0,0.5333640112149793
2,5,224,434,2,15.65,3,2.3,365.76,27.73,0,0.2606913506116035
7,1,393,337,2,0.0,13,1.03,73.94,999.0,0,0.6385677647473526
3,4,63,239,0,0.0,6,1.21,253.31,999.0,0,0.3676328786671669
4,6,325,517,2,11.02,9,3.87,191.55,46.9,0,0.48198159800347995
4,4,276,145,0,2.87,6,3.69,343.48,50.48,0,0.18322720698034667
2,5,167,522,2,13.58,15,1.68,43.19,38.43,0,0.5234791526359569
0,3,394,66,0,0.0,9,4.58,239.96,999.0,0,0.3644663951505379
6,5,355,428,2,15.49,7,3.27,477.74,27.63,0,0.36917865223823726
7,1,117,315,2,2.17,7,3.85,320.81,145.2,0,0.41753032581997684
3,4,45,26,0,10.6,4,3.67,440.47,2.45,0,0.2149227701015229
7,6,196,375,2,0.0,1,5.26,494.44,999.0,0,0.3378127844774051
3,3,110,384,2,11.02,14,1.54,511.2,34.86,0,0.4340165935716051
4,3,300,480,2,0.0,5,5.92,51.88,999.0,0,0.39146909435197935
4,0,319,251,2,0.0,15,4.42,85.75,999.0,0,0.6559324739744917
3,2,28,216,0,0.0,13,2.38,183.23,999.0,1,0.7422704071125303
5,1,257,273,2,11.87,14,3.16,316.96,22.99,0,0.4665473091748264
7,5,239,594,2,0.0,9,5.24,70.23,999.0,0,0.6280858115809562
4,6,35,55,0,0.0,7,3.83,351.22,999.0,0,0.3365220707921093
0,3,69,505,2,16.77,12,3.12,266.88,30.12,0,0.5465399143042691
4,2,10,21,1,5.72,10,0.36,152.42,3.67,1,0.6014509304719663
5,2,134,96,0,0.0,1,4.41,598.66,999.0,0,0.14687023637644003
1,3,111,345,2,4.44,11,2.86,50.77,77.62,0,0.5154397064353583
6,1,16,552,2,0.0,15,0.32,468.21,999.0,1,0.8818239837164832
6,7,204,71,0,3.59,13,2.95,108.36,19.79,0,0.40398030457199674
3,5,154,328,2,0.0,8,4.33,592.54,999.0,0,0.5004591364363863
3,3,351,311,2,13.96,7,5.88,58.5,22.28,0,0.43841716669629305
0,0,267,339,2,0.0,9,0.29,471.65,999.0,0,0.6506620935475366
4,1,347,461,2,0.8,8,1.1,161.32,576.03,0,0.4449105454589444
3,3,40,209,0,0.0,9,0.38,532.97,999.0,0,0.4557538304381421
7,6,84,76,0,18.99,9,4.37,577.86,4.0,0,0.33501490635546927
2,1,18,106,0,12.38,8,3.25,97.36,8.57,1,0.5910244033402079
1,7,393,345,2,24.61,13,1.42,150.45,14.02,0,0.4628631013817438
0,4,301,398,2,20.41,10,0.55,249.91,19.5,0,0.4685084872789066
1,4,180,495,2,1.29,10,5.56,328.15,384.35,0,0.5327071241439791
6,2,395,219,0,11.04,14,2.77,412.13,19.83,0,0.40666369807401986
1,2,34,589,2,0.0,2,2.96,438.36,999.0,0,0.35139305824134454
7,0,1,130,0,4.28,13,4.65,447.2,30.36,1,0.6067300945551696
2,7,259,297,2,0.0,0,1.32,336.16,999.0,0,0.29008540121060034
0,6,147,433,2,22.45,9,4.43,70.85,19.29,0,0.48953559403599634
6,4,308,523,2,12.16,6,4.19,24.47,43.0,0,0.3886038223337897
2,2,194,566,2,21.47,15,0.15,417.33,26.36,0,0.520300394657884
5,7,273,376,2,19.65,10,2.9,422.32,19.13,0,0.47638258745088413
5,3,3,593,2,3.58,9,1.23,548.39,165.51,1,0.6913949547015129
2,2,89,354,2,24.46,0,1.55,100.11,14.47,0,0.16058754956117421
4,3,355,382,2,0.0,8,5.03,202.82,999.0,0,0.6021239600829299
7,3,51,293,2,0.0,13,2.53,104.38,999.0,0,0.6289226245164008
7,7,220,2,1,0.0,1,2.89,60.76,999.0,0,0.10787480766578436
4,5,270,540,2,16.92,8,0.68,286.7,31.91,0,0.4493350562882718
6,7,309,250,0,0.0,6,1.47,133.5,999.0,0,0.3055102634373149
7,6,284,524,2,5.26,4,2.07,91.2,99.69,0,0.29168942488169103
6,1,194,356,2,0.0,7,2.0,304.87,999.0,0,0.5533528750255524
3,7,279,502,2,5.82,4,0.68,370.11,86.24,0,0.2536463818705429
4,6,16,201,0,23.24,5,3.57,505.88,8.65,1,0.484016098431974
5,0,278,404,2,0.0,13,3.98,271.67,999.0,0,0.614152720351377
0,7,207,450,2,11.42,13,5.77,409.0,39.4,0,0.45747045222034466
7,1,273,69,0,0.0,11,3.91,273.95,999.0,0,0.4988855315120853
3,3,17,370,2,5.39,8,0.26,266.19,68.67,1,0.7926511955133275
2,6,61,56,0,0.0,4,1.68,342.54,999.0,0,0.25466813537308375
3,6,180,111,0,13.2,3,3.68,497.82,8.41,0,0.15651520442377426
1,3,73,594,2,7.53,7,5.67,583.61,78.9,0,0.35589849161899867
7,6,105,563,2,0.0,12,3.96,323.57,999.0,0,0.5541424527864861
7,2,284,306,2,21.09,0,0.16,380.71,14.51,0,0.21417233415402467
6,6,352,582,2,4.03,10,4.14,559.27,144.55,0,0.43777552265337116
4,0,159,515,2,0.0,11,4.33,302.91,999.0,0,0.5827860491505386
4,5,121,390,2,21.02,3,4.29,302.65,18.55,0,0.2925917464358061
7,7,73,153,0,4.02,9,5.22,239.74,38.08,0,0.338995648280895
5,3,122,34,0,0.26,0,0.81,469.6,129.8,0,0.06646338952135034
7,6,314,481,2,19.1,7,5.14,421.29,25.18,0,0.4416542982332551
1,4,184,246,0,21.77,0,0.7,272.21,11.3,0,0.08882251710724032
